locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
b3362,yhfG,0,3491453,3491620,-1,40,0.00847457627118644,168,1,DUF2559 domain-containing protein YhfG
b3363,ppiA,0,3491725,3492297,-1,977,0.0124069478908189,573,5,peptidyl-prolyl cis-trans isomerase A
b3364,tsgA,0,3492568,3493749,1,4756,0.0169082125603865,1182,14,putative transporter TsgA
b3365,nirB,0,3494011,3496554,1,2025,0.0101010101010101,2544,18,nitrite reductase catalytic subunit NirB
b3366,nirD,0,3496551,3496877,1,0,0,327,0,nitrite reductase subunit NirD
b3367,nirC,0,3497003,3497809,1,1152,0.0106194690265487,807,6,nitrite transporter NirC
b3368,cysG,0,3497828,3499201,1,672,0.00727650727650728,1374,7,siroheme synthase
b3369,yhfL,0,3499448,3499615,1,426,0.0169491525423729,168,2,DUF4223 domain-containing lipoprotein YhfL
b3370,frlA,0,3499910,3501247,1,1605,0.0191897654584222,1338,18,fructoselysine/psicoselysine transporter
b3371,frlB,0,3501268,3502290,1,1476,0.0139470013947001,1023,10,fructoselysine 6-phosphate deglycase
b4474,frlC,0,3502340,3503170,1,10280,0.0308747855917667,831,18,fructoselysine 3-epimerase
b3374,frlD,0,3503167,3503952,1,73,0.0036231884057971,786,2,fructoselysine 6-kinase
b3375,frlR,0,3504052,3504783,1,1152,0.0136186770428016,732,7,putative DNA-binding transcriptional regulator FrlR
b3376,yhfS,0,3504935,3506020,-1,742,0.0078740157480315,1086,6,putative aminotransferase YhfS
b3377,yhfT,0,3506032,3507336,-1,3389,0.0207650273224044,1305,19,uncharacterized protein YhfT
b3378,yhfU,0,3507348,3507701,-1,553,0.0241935483870968,354,6,DUF2620 domain-containing protein YhfU
b3379,php,0,3507712,3508590,-1,2553,0.0162074554294976,879,10,putative hydrolase
b3380,yhfW,0,3508587,3509813,-1,541,0.00931315483119907,1227,8,putative mutase YhfW
b3381,yhfX,0,3509813,3510976,-1,1536,0.00857843137254902,1164,7,putative PLP-binding protein YhfX
b3382,yhfY,0,3511060,3511422,-1,293,0.0313725490196078,363,8,conserved protein YhfY
b3383,yhfZ,0,3511439,3512344,-1,3024,0.020440251572327,906,13,putative DNA-binding transcriptional regulator YhfZ
b3384,trpS,0,3512634,3513638,-1,139,0.00709219858156028,1005,5,tryptophan--tRNA ligase
b3385,gph,0,3513631,3514389,-1,2444,0.024390243902439,759,13,phosphoglycolate phosphatase
b3386,rpe,0,3514382,3515059,-1,84,0.00630252100840336,678,3,ribulose-phosphate 3-epimerase
b3387,dam,0,3515077,3515913,-1,142,0.00340715502555366,837,2,DNA adenine methyltransferase
b3388,damX,0,3516020,3517306,-1,542,0.00554938956714761,1287,5,cell division protein DamX
b3389,aroB,0,3517398,3518486,-1,97,0.00917431192660551,1089,7,3-dehydroquinate synthase
b3390,aroK,0,3518543,3519064,-1,278,0.0136612021857923,522,5,shikimate kinase 1
b3391,hofQ,0,3519465,3520703,-1,2416,0.0172612197928654,1239,15,DNA utilization protein HofQ
b3392,hofP,0,3520615,3521019,-1,1241,0.0140350877192982,405,4,DNA utilization protein HofP
b3393,hofO,0,3521009,3521449,-1,830,0.0161812297734628,441,5,DNA utilization protein HofO
b3394,hofN,0,3521433,3521972,-1,44,0.00264550264550265,540,1,DNA utilization protein HofN
b3395,hofM,0,3521972,3522751,-1,637,0.0128205128205128,780,7,DNA utilization protein HofM
b3396,mrcA,0,3522871,3525423,1,3082,0.0122973728339855,2553,22,peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA
b3397,nudE,0,3525589,3526149,-1,167,0.00763358778625954,561,3,ADP-sugar diphosphatase NudE
b3398,igaA,0,3526469,3528604,1,0,0,2136,0,inner membrane protein-inhibits the Rcs signaling pathway
b3399,yrfG,0,3528669,3529337,1,1017,0.0149253731343284,669,7,purine nucleotidase
b3400,hslR,0,3529348,3529749,1,154,0.00354609929078014,402,1,heat shock protein Hsp15
b3401,hslO,0,3529774,3530652,1,1488,0.0178282009724473,879,11,molecular chaperone Hsp33
b3402,yhgE,0,3530715,3532439,-1,3933,0.0140612076095947,1725,17,putative transport protein YhgE
b3403,pck,0,3532818,3534440,1,802,0.00967458223394899,1623,11,phosphoenolpyruvate carboxykinase (ATP)
b3404,envZ,0,3534516,3535868,-1,611,0.0105374077976818,1353,10,sensory histidine kinase EnvZ
b3405,ompR,0,3535865,3536584,-1,385,0.00992063492063492,720,5,DNA-binding transcriptional dual regulator OmpR
b3406,greB,0,3536812,3537288,1,527,0.00895522388059702,477,3,transcription elongation factor GreB
b3407,yhgF,0,3537385,3539706,1,1884,0.01230012300123,2322,20,putative RNA-binding protein YhgF
b3408,feoA,0,3540163,3540390,1,634,0.025,228,4,ferrous iron transport protein A
b3409,feoB,0,3540407,3542728,1,2216,0.013530135301353,2322,22,Fe(2(+)) transporter FeoB
b3410,feoC,0,3542728,3542964,1,1069,0.0419161676646707,237,7,ferrous iron transport protein FeoC
b3411,rpnA,0,3543167,3544045,1,4042,0.0291734197730956,879,18,recombination-promoting nuclease RpnA
b3412,bioH,0,3544074,3544844,-1,8,0.00184842883548983,771,1,pimeloyl-acyl carrier protein methyl ester esterase
b3413,yhgH,0,3544882,3545565,1,183,0.0104166666666667,684,5,DNA utilization protein YhgH
b3414,nfuA,0,3545624,3546199,1,0,0,576,0,iron-sulfur cluster carrier protein NfuA
b3415,gntT,0,3546559,3547875,1,4030,0.0151679306608884,1317,14,high-affinity gluconate transporter
b3416,malQ,0,3547986,3550070,-1,2225,0.0130047912388775,2085,19,4-alpha-glucanotransferase
b3417,malP,0,3550080,3552473,-1,2619,0.00894988066825776,2394,15,maltodextrin phosphorylase
b3418,malT,0,3553085,3555790,1,959,0.00949367088607595,2706,18,DNA-binding transcriptional activator MalT
b4475,rtcA,0,3555833,3556849,-1,1420,0.032258064516129,1017,23,RNA 3'-terminal phosphate cyclase
b3421,rtcB,0,3556853,3558079,-1,4682,0.0209545983701979,1227,18,RNA-splicing ligase
b3422,rtcR,0,3558268,3559866,1,5704,0.0187332738626227,1599,21,DNA-binding transcriptional activator RtcR
b3423,glpR,0,3559848,3560605,-1,191,0.0037593984962406,758,2,pseudogene
b3424,glpG,0,3560622,3561452,-1,1542,0.0240137221269297,831,14,rhomboid protease
b3425,glpE,0,3561497,3561823,-1,378,0.00873362445414847,327,2,thiosulfate sulfurtransferase GlpE
b3426,glpD,0,3562013,3563518,1,2436,0.00946969696969697,1506,10,aerobic glycerol 3-phosphate dehydrogenase
b3427,yzgL,0,3563724,3564005,-1,1343,0.0151515151515152,282,3,putative uncharacterized protein YzgL
b3428,glgP,0,3564134,3566581,-1,10553,0.0215869311551925,2448,37,glycogen phosphorylase
b3429,glgA,0,3566600,3568033,-1,8627,0.0318725099601594,1434,32,glycogen synthase
b3430,glgC,0,3568033,3569328,-1,1357,0.00881057268722467,1296,8,glucose-1-phosphate adenylyltransferase
b3431,glgX,0,3569346,3571319,-1,3917,0.0231548480463097,1974,32,limit dextrin alpha-1,6-glucohydrolase
b3432,glgB,0,3571316,3573502,-1,8394,0.0150228608752449,2187,23,1,4-alpha-glucan branching enzyme
b3433,asd,0,3573775,3574878,-1,9,0.00129198966408269,1104,1,aspartate-semialdehyde dehydrogenase
b3434,yhgN,0,3575071,3575664,1,827,0.03125,594,13,putative inner membrane protein
b4476,gntU,0,3575721,3577061,-1,585,0.00745473908413206,1341,7,low-affinity gluconate transporter
b3437,gntK,0,3577065,3577592,-1,619,0.00810810810810811,528,3,D-gluconate kinase, thermostable
b3438,gntR,0,3577731,3578726,-1,863,0.0128939828080229,996,9,DNA-binding transcriptional repressor GntR
b3439,yhhW,0,3578950,3579645,-1,1421,0.0225409836065574,696,11,quercetin 2,3-dioxygenase
b3440,yhhX,0,3579768,3580805,-1,583,0.00824175824175824,1038,6,putative oxidoreductase YhhX
b4451,ryhB,0,3580927,3581016,-1,45,0.015625,90,1,
b3441,yhhY,0,3581138,3581626,1,287,0.00291545189504373,489,1,N-acetyltransferase YhhY
b3442,yhhZ,0,3581863,3583041,1,1552,0.0157194679564692,1179,13,putative endonuclease YhhZ
b3443,yrhA,0,3583038,3584309,1,127,0.00112107623318386,1272,1,pseudogene
b3444,insA6,0,3583483,3583758,1,0,0,276,0,IS1 protein InsA
b3445,insB6,0,3583677,3584180,1,0,0,504,0,IS1 protein InsB
b4612,yrhD,0,3584404,3584559,1,0,0,156,0,uncharacterized protein YrhD
b3446,yrhB,0,3584759,3585043,1,127,0.00497512437810945,285,1,putative heat shock chaperone
b3447,ggt,0,3585081,3586823,-1,1138,0.00900900900900901,1743,11,glutathione hydrolase proenzyme
b3448,yhhA,0,3586943,3587383,1,339,0.00647249190938511,441,2,DUF2756 domain-containing protein YhhA
b3449,ugpQ,0,3587370,3588113,-1,522,0.00766283524904215,744,4,glycerophosphodiester phosphodiesterase
b3450,ugpC,0,3588110,3589180,-1,4,0.00266311584553928,1071,2,sn-glycerol 3-phosphate ABC transporter ATP binding subunit
b3451,ugpE,0,3589182,3590027,-1,2178,0.0168350168350168,846,10,sn-glycerol 3-phosphate ABC transporter membrane subunit UgpE
b3452,ugpA,0,3590024,3590911,-1,1028,0.0112540192926045,888,7,sn-glycerol 3-phosphate ABC transporter membrane subunit UgpA
b3453,ugpB,0,3591009,3592325,-1,2649,0.0184182015167931,1317,17,sn-glycerol 3-phosphate ABC transporter periplasmic binding protein
b3454,livF,0,3592724,3593437,-1,711,0.008,714,4,branched chain amino acid/phenylalanine ABC transporter ATP binding subunit LivF
b3455,livG,0,3593439,3594206,-1,468,0.00743494423791822,768,4,branched chain amino acid/phenylalanine ABC transporter ATP binding subunit LivG
b3456,livM,0,3594203,3595480,-1,2221,0.0167410714285714,1278,15,branched chain amino acid/phenylalanine ABC transporter membrane subunit LivM
b3457,livH,0,3595477,3596403,-1,2156,0.0169491525423729,927,11,branched chain amino acid/phenylalanine ABC transporter membrane subunit LivH
b3458,livK,0,3596451,3597560,-1,1425,0.0141388174807198,1110,11,L-leucine/L-phenylalanine ABC transporter periplasmic binding protein
b3459,panZ,0,3597984,3598367,1,844,0.0148148148148148,384,4,PanD maturation factor
b3460,livJ,0,3598555,3599658,-1,1375,0.0103359173126615,1104,8,branched chain amino acid/phenylalanine ABC transporter periplasmic binding protein
b3461,rpoH,0,3599929,3600783,-1,30,0.00333889816360601,855,2,RNA polymerase, sigma 32 (sigma H) factor
b3462,ftsX,0,3601028,3602086,-1,28,0.00269179004037685,1059,2,cell division protein FtsX
b3463,ftsE,0,3602079,3602747,-1,15987,0.0447761194029851,669,21,cell division protein FtsE
b3464,ftsY,0,3602750,3604243,-1,4203,0.00764818355640535,1494,8,signal recognition particle receptor
b3465,rsmD,0,3604393,3604989,1,562,0.0167064439140811,597,7,16S rRNA m(2)G966 methyltransferase
b3466,yhhL,0,3604979,3605248,1,708,0.0157894736842105,270,3,DUF1145 domain-containing protein YhhL
b3467,yhhM,0,3605251,3605610,-1,520,0.0119047619047619,360,3,DUF2500 domain-containing protein YhhM
b3468,yhhN,0,3605751,3606377,1,311,0.0136674259681093,627,6,conserved inner membrane enzyme YhhN
b3469,zntA,0,3606451,3608649,1,761,0.00648929266709929,2199,10,Zn(2(+))/Cd(2(+))/Pb(2(+)) exporting P-type ATPase
b3470,tusA,0,3608751,3608996,-1,2,0.0114942528735632,246,2,sulfur transfer protein TusA
b3471,yhhQ,0,3609217,3609882,1,556,0.0256410256410256,666,12,putative queuosine precursor transporter
b3472,dcrB,0,3609955,3610512,1,1240,0.0229591836734694,558,9,periplasmic bacteriophage sensitivity protein DcrB
b3473,yhhS,0,3610516,3611733,-1,1743,0.0128805620608899,1218,11,putative transporter YhhS
b3474,yhhT,0,3611865,3612914,1,2287,0.014945652173913,1050,11,putative transporter YhhT
b3475,acpT,0,3612969,3613556,1,1,0.00242718446601942,588,1,holo-[acyl carrier protein] synthase 2
b3476,nikA,0,3613667,3615241,1,2013,0.0126926563916591,1575,14,Ni(2(+)) ABC transporter periplasmic binding protein
b3477,nikB,0,3615241,3616185,1,287,0.00603318250377074,945,4,Ni(2(+)) ABC transporter membrane subunit NikB
b3478,nikC,0,3616182,3617015,1,360,0.0205479452054795,834,12,Ni(2(+)) ABC transporter membrane subunit NikC
b3479,nikD,0,3617015,3617779,1,0,0,765,0,Ni(2(+)) ABC transporter ATP binding subunit NikD
b3480,nikE,0,3617776,3618582,1,872,0.0141592920353982,807,8,Ni(2(+)) ABC transporter ATP binding subunit NikE
b3481,nikR,0,3618588,3618989,1,539,0.0141843971631206,402,4,DNA-binding transcriptional repressor NikR
b3482,rhsB,0,3619192,3623427,1,324,0.000674308833445718,4236,2,rhs element protein RhsB
b3483,yhhH,0,3623399,3623782,1,1109,0.00740740740740741,384,2,PF15631 family protein YhhH
b4552,yrhC,0,3623887,3624132,1,0,0,246,0,pseudogene
b3484,yhhI,0,3624378,3625514,1,0,0,1137,0,putative transposase
b3485,yhhJ,0,3625679,3626803,-1,1471,0.0202788339670469,1125,16,ABC transporter family protein YhhJ
b3486,rbbA,0,3626803,3629538,-1,1857,0.00939457202505219,2736,18,ribosome-associated ATPase
b3487,yhiI,0,3629535,3630602,-1,48,0.00133689839572193,1068,1,putative membrane fusion protein YhiI
b3488,yhiJ,0,3630968,3632590,-1,2057,0.0131926121372032,1623,15,DUF4049 domain-containing protein YhiJ
b4660,yhiL,0,3632852,3634458,-1,205,0.00444444444444444,1607,5,pseudogene
b3491,yhiM,0,3634841,3635893,1,5304,0.0297699594046008,1053,22,inner membrane protein with a role in acid resistance
b3492,yhiN,0,3636208,3637410,-1,182,0.00237247924080664,1203,2,putative oxidoreductase YhiN
b3493,pitA,0,3637642,3639141,1,452,0.00666666666666667,1500,7,metal phosphate:H(+) symporter PitA
b3494,uspB,0,3639385,3639720,-1,1581,0.0254237288135593,336,6,putative universal stress (ethanol tolerance) protein B
b3495,uspA,0,3640111,3640545,1,112,0.00983606557377049,435,3,universal stress global stress response regulator
b3496,dtpB,0,3640862,3642331,1,1326,0.0155339805825243,1470,16,dipeptide/tripeptide:H(+) symporter DtpB
b3497,rsmJ,0,3642380,3643132,-1,1125,0.0170132325141777,753,9,16S rRNA m(2)G1516 methyltransferase
b3498,prlC,0,3643140,3645182,-1,2344,0.00838574423480084,2043,12,oligopeptidase A
b3499,rlmJ,0,3645385,3646227,1,1755,0.011844331641286,843,7,23S rRNA m(6)A2030 methyltransferase
b3500,gor,0,3646299,3647651,1,1388,0.0126448893572181,1353,12,glutathione reductase (NADPH)
b4613,dinQ,0,3647705,3647788,-1,0,0,84,0,UV inducible membrane toxin DinQ
b4712,agrA,0,3648063,3648146,1,0,0,84,0,
b4713,agrB,0,3648294,3648377,1,0,0,84,0,
b3501,arsR,0,3648528,3648881,1,160,0.00403225806451613,354,1,DNA-binding transcriptional repressor ArsR
b3502,arsB,0,3648935,3650224,1,2118,0.0210176991150442,1290,19,arsenite/antimonite:H(+) antiporter
b3503,arsC,0,3650237,3650662,1,325,0.0133333333333333,426,4,arsenate reductase
b3504,yhiS,0,3651291,3653713,1,617,0.00353565114908662,2423,6,pseudogene
b3505,insH11,0,3652182,3653198,-1,0,0,1017,0,IS5 transposase and trans-activator
b3506,slp,0,3653961,3654527,1,1392,0.0277078085642317,567,11,starvation lipoprotein
b3507,dctR,0,3654683,3655213,1,469,0.0160857908847185,531,6,putative DNA-binding transcriptional regulator DctR
b3508,yhiD,0,3655255,3655902,-1,2356,0.0242290748898678,648,11,inner membrane protein YhiD
b3509,hdeB,0,3655966,3656292,-1,62,0.00436681222707424,327,1,periplasmic acid stress chaperone
b3510,hdeA,0,3656408,3656740,-1,90,0.0127659574468085,333,3,HdeA monomer, chaperone active form
b3511,hdeD,0,3656995,3657567,1,2603,0.0297766749379653,573,12,acid-resistance membrane protein
b4704,arrS,0,3657986,3658054,-1,0,0,69,0,
b3512,gadE,0,3658366,3658893,1,381,0.0108108108108108,528,4,DNA-binding transcriptional activator GadE
b4718,gadF,0,3658992,3659082,1,138,0.0307692307692308,91,2,
b3513,mdtE,0,3659232,3660389,1,2347,0.0123152709359606,1158,10,multidrug efflux pump membrane fusion protein MdtE
b3514,mdtF,0,3660414,3663527,1,8158,0.0174311926605505,3114,38,multidrug efflux pump RND permease MdtF
b3515,gadW,0,3663890,3664618,-1,1417,0.0215264187866928,729,11,DNA-binding transcriptional dual regulator GadW
b4452,gadY,0,3664864,3664968,1,0,0,105,0,
b3516,gadX,0,3664986,3665810,-1,559,0.0138169257340242,825,8,DNA-binding transcriptional dual regulator GadX
b3517,gadA,0,3666180,3667580,-1,219,0.00101936799184506,1401,1,glutamate decarboxylase A
b3518,ccp,0,3667791,3669188,-1,7389,0.0285714285714286,1398,28,cytochrome c peroxidase
b3519,treF,0,3669592,3671241,1,5416,0.0147058823529412,1650,17,cytoplasmic trehalase
b3520,yhjB,0,3671292,3671894,-1,703,0.0189125295508274,603,8,putative DNA-binding transcriptional regulator YhjB
b3521,yhjC,0,3672414,3673313,1,2760,0.0174603174603175,900,11,putative DNA-binding transcriptional regulator YhjC
b3522,yhjD,0,3673362,3674375,1,2458,0.028169014084507,1014,20,putative transporter YhjD
b3523,yhjE,0,3674786,3676108,1,2213,0.0129449838187702,1323,12,putative transporter YhjE
b3524,yhjG,0,3676290,3678350,-1,3519,0.0124740124740125,2061,18,AsmA family protein YhjG
b3525,pdeH,0,3678420,3679187,-1,1959,0.00743494423791822,768,4,c-di-GMP phosphodiesterase PdeH
b3526,kdgK,0,3679419,3680348,1,2154,0.0107361963190184,930,7,2-dehydro-3-deoxygluconokinase
b3527,yhjJ,0,3680444,3681940,-1,3048,0.0162059103908484,1497,17,peptidase M16 family protein
b3528,dctA,0,3682161,3683447,-1,423,0.0177580466148724,1287,16,C4 dicarboxylate/orotate:H(+) symporter
b3529,pdeK,0,3683630,3685618,-1,2162,0.012921751615219,1989,18,putative c-di-GMP phosphodiesterase PdeK
b3530,bcsC,0,3685700,3689173,-1,16033,0.0180921052631579,3474,44,cellulose biosynthesis protein BcsC
b3531,bcsZ,0,3689155,3690261,-1,6782,0.0193548387096774,1107,15,endo-1,4-D-glucanase
b3532,bcsB,0,3690268,3692607,-1,5682,0.021978021978022,2340,36,cellulose synthase periplasmic subunit
b3533,bcsA,0,3692618,3695236,-1,4782,0.0163487738419619,2619,30,cellulose synthase catalytic subunit
b3534,bcsQ,0,3695233,3695985,-1,1019,0.0151228733459357,753,8,pseudogene
b3535,yhjR,0,3695997,3696185,-1,37,0.0150375939849624,189,2,PF10945 family protein YhjR
b3536,bcsE,0,3696458,3698029,1,3076,0.015426497277677,1572,17,c-di-GMP-binding protein BcsE
b3537,bcsF,0,3698026,3698217,1,239,0.0147058823529412,192,2,putative cellulose biosynthesis protein BcsF
b3538,bcsG,0,3698214,3699893,1,6316,0.0280612244897959,1680,33,cellulose phosphoethanolamine transferase
b4453,ldrD,0,3699980,3700087,-1,372,0.0263157894736842,108,2,small toxic polypeptide LdrD
b4454,rdlD,0,3700136,3700199,1,0,0,64,0,
b3539,yhjV,0,3700563,3701834,1,14072,0.0369955156950673,1272,33,putative transporter YhjV
b3540,dppF,0,3701864,3702868,-1,409,0.0099290780141844,1005,7,dipeptide ABC transporter ATP binding subunit DppF
b3541,dppD,0,3702865,3703848,-1,4467,0.0144927536231884,984,10,dipeptide ABC transporter ATP binding subunit DppD
b3542,dppC,0,3703859,3704761,-1,522,0.0110584518167457,903,7,dipeptide ABC transporter membrane subunit DppC
b3543,dppB,0,3704771,3705790,-1,592,0.00560224089635854,1020,4,dipeptide ABC transporter membrane subunit DppB
b3544,dppA,0,3706098,3707705,-1,2164,0.0088809946714032,1608,10,dipeptide ABC transporter periplasmic binding protein
b3545,proK,0,3708616,3708692,-1,0,0,77,0,
b3546,eptB,0,3708784,3710475,-1,11507,0.0286677908937605,1692,34,Kdo2-lipid A phosphoethanolamine 7''-transferase
b3547,yhjX,0,3710799,3712007,-1,2503,0.0200708382526564,1209,17,putative pyruvate transporter
b3548,yhjY,0,3712236,3712934,-1,5227,0.0366598778004073,699,18,conserved protein YhjY
b3549,tag,0,3713092,3713655,1,231,0.00757575757575758,564,3,3-methyl-adenine DNA glycosylase I, constitutive
b3550,yiaC,0,3713652,3714092,1,1700,0.0129449838187702,441,4,putative acyltransferase with acyl-CoA N-acyltransferase domain
b3551,bisC,0,3714061,3716394,-1,4359,0.011015911872705,2334,18,biotin sulfoxide reductase
b3552,yiaD,0,3716547,3717206,1,1033,0.012987012987013,660,6,PF13488 family lipoprotein YiaD
b3553,ghrB,0,3717310,3718284,1,366,0.00585651537335286,975,4,glyoxylate reductase
b3554,yiaF,0,3718334,3719044,-1,335,0.0140280561122244,711,7,DUF3053 domain-containing protein YiaF
b3555,yiaG,0,3719478,3719768,1,146,0.0048780487804878,291,1,putative DNA-binding transcriptional regulator YiaG
b3556,cspA,0,3720049,3720261,1,91,0.00662251655629139,213,1,cold shock protein CspA
b4647,mokA,0,3720448,3720632,-1,265,0.0229007633587786,185,3,pseudogene
b4455,hokA,0,3720448,3720600,-1,4,0.018348623853211,153,2,small toxic polypeptide
b3557,insJ,0,3720680,3721201,1,191,0.0109289617486339,522,4,insertion element IS150 protein InsA
b3558,insK,0,3721198,3722049,1,5823,0.0167224080267559,852,10,IS150 conserved protein InsB
b4614,sokA,0,3722076,3722105,1,0,0,30,0,pseudogene
b3559,glyS,0,3722328,3724397,-1,4,0.00206896551724138,2070,3,glycine--tRNA ligase subunit beta
b3560,glyQ,0,3724407,3725318,-1,4,0.0015625,912,1,glycine--tRNA ligase subunit alpha
b4553,ysaB,0,3725413,3725712,-1,789,0.0333333333333333,300,7,putative lipoprotein YsaB
b3561,wecH,0,3725887,3726882,1,4405,0.0329512893982808,996,23,O-acetyltransferase WecH
b3562,yiaA,0,3726924,3727361,-1,351,0.012987012987013,438,4,conserved inner membrane protein YiaA
b3563,yiaB,0,3727407,3727748,-1,2553,0.0375,342,9,conserved inner membrane protein YiaB
b3564,xylB,0,3727917,3729371,-1,2709,0.0206084396467125,1455,21,xylulokinase
b3565,xylA,0,3729443,3730765,-1,2568,0.017259978425027,1323,16,xylose isomerase
b3566,xylF,0,3731131,3732123,1,2230,0.024390243902439,993,17,xylose ABC transporter periplasmic binding protein
b3567,xylG,0,3732201,3733742,1,7352,0.0324074074074074,1542,35,xylose ABC transporter ATP binding subunit
b3568,xylH,0,3733720,3734901,1,2323,0.0181159420289855,1182,15,xylose ABC transporter membrane subunit
b3569,xylR,0,3734979,3736157,1,3313,0.0145102781136638,1179,12,DNA-binding transcriptional dual regulator XylR
b3570,bax,0,3736353,3737177,-1,663,0.00690846286701209,825,4,putative glycoside hydrolase Bax
b3571,malS,0,3737497,3739527,1,3363,0.0154602951510892,2031,22,alpha-amylase
b3572,avtA,0,3739705,3740958,1,20576,0.0330296127562642,1254,29,valine--pyruvate aminotransferase
b3573,ysaA,0,3741109,3741582,-1,231,0.0120481927710843,474,4,putative electron transport protein YsaA
b3574,yiaJ,0,3741684,3742532,-1,465,0.0151260504201681,849,9,DNA-binding transcriptional repressor YiaJ
b3575,yiaK,0,3742733,3743731,1,274,0.00855920114122682,999,6,2,3-diketo-L-gulonate reductase
b3576,yiaL,0,3743743,3744210,1,48,0.00609756097560976,468,2,DUF386 domain-containing protein YiaL
b3577,yiaM,0,3744328,3744801,1,2125,0.0271084337349398,474,9,2,3-diketo-L-gulonate:Na(+) symporter-membrane subunit
b3578,yiaN,0,3744804,3746081,1,2356,0.0122767857142857,1278,11,2,3-diketo-L-gulonate:Na(+) symporter-membrane subunit
b3579,yiaO,0,3746094,3747080,1,1428,0.0130246020260492,987,9,2,3-diketo-L-gulonate:Na(+) symporter-periplasmic binding protein
b3580,lyxK,0,3747084,3748580,1,1928,0.0123927550047664,1497,13,L-xylulose kinase
b3581,sgbH,0,3748577,3749239,1,718,0.00860215053763441,663,4,3-keto-L-gulonate-6-phosphate decarboxylase SgbH
b3582,sgbU,0,3749232,3750092,1,75,0.00165837479270315,861,1,putative L-xylulose 5-phosphate 3-epimerase
b3583,sgbE,0,3750086,3750781,1,341,0.0102459016393443,696,5,L-ribulose-5-phosphate 4-epimerase SgbE
b4648,ysaC,0,3750813,3750914,-1,1,0.0138888888888889,102,1,pseudogene
b4649,ysaD,0,3750918,3751109,1,5,0.00735294117647059,192,1,pseudogene
b3584,yiaT,0,3751128,3751868,-1,1753,0.0250481695568401,741,13,outer membrane protein YiaT
b3585,yiaU,0,3751992,3752966,1,857,0.0131771595900439,975,9,putative LysR-type DNA-binding transcriptional regulator YiaU
b3586,yiaV,0,3752963,3754099,-1,3405,0.0188205771643664,1137,15,putative membrane fusion protein
b3587,yiaW,0,3754105,3754428,-1,1073,0.0175438596491228,324,4,DUF3302 domain-containing protein YiaW
b3588,aldB,0,3754973,3756511,-1,73649,0.0417052826691381,1539,45,aldehyde dehydrogenase B
b3589,yiaY,0,3756676,3757827,-1,3473,0.0185643564356436,1152,15,L-threonine dehydrogenase
b3590,selB,0,3758017,3759861,-1,1740,0.00928074245939675,1845,12,selenocysteyl-tRNA-specific translation elongation factor
b3591,selA,0,3759858,3761249,-1,1609,0.0153688524590164,1392,15,selenocysteine synthase
b3592,yibF,0,3761347,3761955,-1,2123,0.0210772833723653,609,9,glutathione transferase-like protein YibF
b3593,rhsA,0,3762183,3766316,1,0,0,4134,0,rhs element protein RhsA
b3594,yibA,0,3766337,3767179,1,460,0.00676818950930626,843,4,putative lyase containing HEAT-repeat
b3595,yibJ,0,3767221,3767922,1,457,0.00609756097560976,702,3,pseudogene
b3596,yibG,0,3768177,3768638,1,0,0,462,0,tetratricopeptide-like domain-containing protein YibG
b4650,yibS,0,3768639,3768890,1,176,0.0280898876404494,252,5,pseudogene
b4651,yibW,0,3768892,3769256,1,232,0.00778210116731518,365,2,pseudogene
b4615,yibV,0,3769345,3769680,1,86,0.0127118644067797,336,3,PF15596 family protein YibV
b4652,yibU,0,3769948,3770146,1,7,0.00709219858156028,199,1,pseudogene
b3597,yibH,0,3770243,3771379,-1,2063,0.013801756587202,1137,11,inner membrane protein YibH
b3598,yibI,0,3771382,3771744,-1,849,0.0117647058823529,363,3,DUF3302 domain-containing protein YibI
b3599,mtlA,0,3772281,3774194,1,2796,0.0126865671641791,1914,17,mannitol-specific PTS enzyme IICBA component
b3600,mtlD,0,3774424,3775572,1,703,0.00869565217391304,1149,7,mannitol-1-phosphate 5-dehydrogenase
b3601,mtlR,0,3775572,3776159,1,6078,0.00970873786407767,588,4,transcriptional repressor MtlR
b4554,yibT,0,3776171,3776380,-1,485,0.027027027027027,210,4,protein YibT
b3602,yibL,0,3776665,3777027,1,417,0.0156862745098039,363,4,DUF2810 domain-containing protein YibL
b3603,lldP,0,3777399,3779054,1,3914,0.021551724137931,1656,25,lactate/glycolate:H(+) symporter LldP
b3604,lldR,0,3779054,3779830,1,1354,0.0146788990825688,777,8,DNA-binding transcriptional dual regulator LldR
b3605,lldD,0,3779827,3781017,1,1755,0.0119760479041916,1191,10,L-lactate dehydrogenase
b3606,trmL,0,3781215,3781688,1,13,0.00602409638554217,474,2,tRNA (cytidine/uridine-2'-O)-ribose methyltransferase
b3607,cysE,0,3781741,3782562,-1,18,0.00520833333333333,822,3,serine acetyltransferase
b3608,gpsA,0,3782642,3783661,-1,8,0.00420168067226891,1020,3,glycerol-3-phosphate dehydrogenase
b3609,secB,0,3783661,3784128,-1,2,0.00304878048780488,468,1,SecB chaperone
b3610,grxC,0,3784191,3784442,-1,306,0.0112359550561798,252,2,glutaredoxin 3
b3611,yibN,0,3784584,3785015,-1,125,0.00986842105263158,432,3,putative sulfurtransferase YibN
